STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,PRCP,TMAX,TMIN,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,6/3/2023,11.41,0,73,59,1,1,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,6/4/2023,11.86,0,66,54,0,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,6/5/2023,6.04,0,74,52,0,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,6/6/2023,5.82,0,81,59,0,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,6/7/2023,6.04,0.72,75,60,1,0,1,0,0,0,1,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,6/8/2023,5.37,0,73,57,1,0,1,0,0,0,1,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,6/9/2023,4.92,0,77,55,1,0,0,0,0,0,1,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,6/10/2023,5.82,0,85,60,0,0,0,0,0,0,1,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,6/11/2023,12.53,0,88,64,0,0,0,0,0,0,1,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,6/12/2023,11.86,0.02,87,72,1,0,1,0,0,0,1,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,6/13/2023,7.61,0,78,67,0,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,6/14/2023,9.4,0,87,64,0,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,6/15/2023,4.92,0,83,71,0,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,6/16/2023,6.71,1.92,89,62,1,0,1,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,6/17/2023,6.26,0,82,65,1,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,6/18/2023,6.26,0,81,65,0,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,6/19/2023,9.17,0,87,69,0,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,6/20/2023,12.3,0.08,77,69,1,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,6/21/2023,13.87,0.74,72,69,1,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,6/22/2023,8.5,0,80,68,1,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,6/23/2023,8.5,2.18,80,71,1,1,1,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,6/24/2023,7.61,0.14,87,71,1,0,1,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,6/25/2023,5.37,0.83,86,69,1,1,1,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,6/26/2023,14.32,0,89,74,0,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,6/27/2023,8.5,0.45,89,68,1,0,1,0,0,0,1,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,6/28/2023,4.47,0,87,70,0,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,6/29/2023,5.59,0,81,71,1,0,0,0,0,0,1,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,6/30/2023,5.37,0,85,69,1,0,0,0,0,0,1,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,7/1/2023,7.16,0,90,71,0,0,0,0,0,0,1,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,7/2/2023,12.97,0,93,75,0,0,0,0,0,0,1,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,7/3/2023,12.3,0.63,97,73,1,0,1,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,7/4/2023,9.4,0,92,74,0,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,7/5/2023,7.16,0,89,76,0,0,1,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,7/6/2023,4.92,0.47,89,75,1,0,1,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,7/7/2023,5.37,0,88,75,0,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,7/8/2023,4.25,0,88,77,0,0,1,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,7/9/2023,5.82,0.77,90,73,1,0,1,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,7/10/2023,4.92,0,84,73,0,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,7/11/2023,5.14,0,88,72,0,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,7/12/2023,5.82,0,90,73,0,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,7/13/2023,13.2,0,93,76,0,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,7/14/2023,12.53,0.03,89,78,1,0,1,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,7/15/2023,10.74,0,93,79,0,0,1,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,7/16/2023,10.07,1.01,91,77,1,1,1,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,7/17/2023,5.82,0,88,75,0,0,1,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,7/18/2023,5.37,0,92,78,0,0,0,0,0,0,1,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,7/19/2023,7.16,1.8,88,75,1,1,1,0,0,0,1,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,7/20/2023,4.25,1.62,89,74,1,0,1,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,7/21/2023,6.04,0.01,90,77,1,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,7/22/2023,6.71,0,84,73,0,0,0,0,0,0,1,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,7/23/2023,5.37,0,86,71,0,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,7/24/2023,5.82,1.65,83,71,1,1,1,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,7/25/2023,4.92,0,89,73,0,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,7/26/2023,8.05,0.82,89,71,1,0,1,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,7/27/2023,13.65,0,95,77,0,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,7/28/2023,14.76,0,96,79,0,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,7/29/2023,16.11,0,96,80,0,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,7/30/2023,6.93,0,82,70,0,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,7/31/2023,4.47,0,88,69,0,0,1,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,8/1/2023,7.61,0,84,72,0,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,8/2/2023,6.93,0,82,69,0,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,8/3/2023,5.59,0.07,83,66,1,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,8/4/2023,5.59,2.35,79,69,1,1,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,8/5/2023,6.71,0,81,72,1,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,8/6/2023,6.71,0,87,70,1,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,8/7/2023,11.18,0,92,74,0,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,8/8/2023,9.4,0,88,75,0,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,8/9/2023,5.59,0,88,73,0,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,8/10/2023,8.5,0.76,85,72,1,1,1,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,8/11/2023,4.03,0,86,74,0,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,8/12/2023,5.37,0,91,73,0,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,8/13/2023,6.71,0,96,78,0,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,8/14/2023,4.47,0.49,96,77,1,0,1,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,8/15/2023,11.86,0.31,96,75,0,0,1,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,8/16/2023,5.82,0.69,84,74,1,0,1,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,8/17/2023,9.17,0.14,89,73,1,0,1,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,8/18/2023,7.61,0,89,76,0,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,8/19/2023,8.5,0,80,70,0,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,8/20/2023,5.82,0,87,69,0,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,8/21/2023,4.7,0,93,75,0,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,8/22/2023,10.29,0,83,72,1,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,8/23/2023,9.4,0,80,70,0,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,8/24/2023,5.82,0,85,68,0,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,8/25/2023,12.97,0,92,73,0,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,8/26/2023,6.93,0,90,77,0,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,8/27/2023,8.05,0,82,76,1,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,8/28/2023,8.05,2.18,82,74,1,1,1,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,8/29/2023,3.36,0,85,75,1,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,8/30/2023,6.93,0.03,90,76,1,0,1,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,8/31/2023,19.91,0.45,78,69,1,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,9/1/2023,12.3,0,77,65,0,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,9/2/2023,4.03,0,79,60,0,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,9/3/2023,6.49,0,89,62,0,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,9/4/2023,5.37,0,92,73,0,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,9/5/2023,4.47,0,87,75,0,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,9/6/2023,5.59,0,93,76,0,0,0,0,0,0,1,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,9/7/2023,8.95,0,96,78,1,0,0,0,0,0,1,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,9/8/2023,9.62,0,93,75,0,0,1,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,9/9/2023,4.25,0.28,87,71,1,0,1,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,9/10/2023,4.47,0,85,75,1,0,1,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,9/11/2023,3.58,0,87,74,0,0,1,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,9/12/2023,6.26,0,88,73,0,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,9/13/2023,4.47,0.01,84,71,0,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,9/14/2023,14.76,0,83,73,0,0,0,0,0,0,1,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,9/15/2023,14.32,0,76,68,0,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,9/16/2023,4.7,0,81,63,0,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,9/17/2023,8.72,0,84,63,0,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,9/18/2023,4.47,0.05,79,68,0,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,9/19/2023,4.92,0,80,66,0,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,9/20/2023,4.47,0,83,63,0,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,9/21/2023,6.71,0,80,64,0,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,9/22/2023,24.61,1.77,76,67,0,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,9/23/2023,15.21,0.74,77,64,1,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,9/24/2023,8.72,0,75,62,0,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,9/25/2023,7.16,0,75,69,0,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,9/26/2023,12.53,0.01,70,65,1,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,9/27/2023,17.22,0,67,64,0,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,9/28/2023,14.09,0,68,64,1,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,9/29/2023,10.96,0.01,67,64,1,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,9/30/2023,11.63,0.02,69,64,1,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,10/1/2023,7.16,0,74,60,0,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,10/2/2023,6.93,0,76,61,0,0,0,0,0,0,1,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,10/3/2023,4.25,0,76,61,1,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,10/4/2023,4.03,0,76,58,1,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,10/5/2023,5.82,0,79,65,1,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,10/6/2023,3.58,0,78,67,1,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,10/7/2023,6.26,0.06,74,57,1,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,10/8/2023,6.71,0,65,47,0,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,10/9/2023,8.5,0,70,47,0,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,10/10/2023,5.59,0,74,52,0,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,10/11/2023,3.13,0,72,58,0,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,10/12/2023,2.46,0,73,57,1,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,10/13/2023,3.58,0,72,54,1,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,10/14/2023,5.59,0.75,68,58,1,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,10/15/2023,8.5,0.01,63,53,1,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,10/16/2023,6.71,0,64,52,0,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,10/17/2023,5.59,0,65,51,0,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,10/18/2023,3.8,0,66,50,0,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,10/19/2023,5.82,0,72,48,0,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,10/20/2023,8.5,0.24,75,58,1,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,10/21/2023,9.17,0.02,69,56,0,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,10/22/2023,10.51,0,70,51,0,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,10/23/2023,6.26,0,61,47,0,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,10/24/2023,3.13,0,66,44,0,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,10/25/2023,4.92,0,76,50,1,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,10/26/2023,6.49,0,80,55,0,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,10/27/2023,8.05,0,82,57,0,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,10/28/2023,4.92,0,83,61,0,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,10/29/2023,6.93,0,85,62,0,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,10/30/2023,14.76,0,85,60,0,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,10/31/2023,14.99,0.05,60,51,1,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,11/1/2023,11.18,0,52,45,0,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,11/2/2023,6.93,0,53,39,0,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,11/3/2023,3.13,0,59,36,0,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,11/4/2023,2.68,0,65,44,1,1,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,11/5/2023,1.79,0,68,43,1,1,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,11/6/2023,5.59,0,67,47,1,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,11/7/2023,9.84,0,78,51,0,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,11/8/2023,5.82,0,65,53,0,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,11/9/2023,9.4,0,81,56,0,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,11/10/2023,14.09,0,65,51,0,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,11/11/2023,8.5,0,58,48,0,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,11/12/2023,13.87,0,59,49,0,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,11/13/2023,7.61,0,56,40,0,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,11/14/2023,6.71,0,59,39,0,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,11/15/2023,2.91,0,60,41,0,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,11/16/2023,2.68,0,69,43,1,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,11/17/2023,4.25,0,76,48,1,0,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,11/18/2023,9.84,0,65,53,1,1,0,0,0,0,0,0
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",36.90371,-76.19266,3.3,11/19/2023,6.71,0,58,41,0,0,0,0,0,0,0,0
